Id,ConfirmedCases,Fatalities
9436,204,4
9437,285,4
9438,377,6
9439,653,9
9440,949,11
9441,1126,19
9442,1209,19
9443,1784,33
9444,2281,48
9445,2281,48
9446,3661,79
9447,4469,91
9448,4499,91
9449,6633,148
9450,7652,148
9451,9043,148
9452,10871,243
9453,12612,450
9454,14282,562
9455,16018,674
9456,19856,860
9457,22304,1100
9458,25233,1331
9459,29155,1696
9460,32964,1995
9461,37575,2314
9462,40174,2606
9463,44550,3024
9464,52128,3523
9465,56989,4032
9466,59105,5387
9467,64338,6507
9468,89953,7560
9469,92839,8078
9470,98010,8911
9471,109069,10328
9472,0,0
9473,0,0
9474,0,0
9475,0,0
9476,0,0
9477,0,0
9478,0,0
9479,0,0
9480,0,0
9481,0,0
9482,0,0
9483,0,0
9484,0,0
9485,0,0
9486,0,0
9487,0,0
9488,0,0
9489,0,0
9490,0,0
9491,0,0
9492,0,0
9493,0,0
9494,0,0
9495,0,0
9496,0,0
9497,0,0
9498,0,0
9499,0,0
9500,0,0
9501,0,0
9502,0,0
9503,0,0
9504,0,0
9505,0,0
9506,0,0
9507,0,0
9508,0,0
9509,0,0
9510,0,0
9511,0,0
9512,0,0
9513,0,0
9514,0,0
9515,0,0
9516,0,0
9517,0,0
9518,0,0
9519,0,0
9520,0,0
9521,0,0
9522,0,0
9523,0,0
9524,1,0
9525,1,0
9526,1,0
9527,1,0
9528,1,0
9529,1,0
9530,3,1
9531,4,1
9532,5,1
9533,5,1
9534,6,1
9535,6,1
9536,7,1
9537,7,1
9538,7,1
9539,7,1
9540,7,1
9541,16,1
9542,18,1
9543,21,1
9544,21,1
9545,21,1
9546,21,1
9547,24,1
9548,30,1
9549,0,0
9550,0,0
9551,0,0
9552,0,0
9553,0,0
9554,0,0
9555,0,0
9556,0,0
9557,0,0
9558,0,0
9559,0,0
9560,0,0
9561,0,0
9562,0,0
9563,0,0
9564,0,0
9565,0,0
9566,0,0
9567,0,0
9568,0,0
9569,0,0
9570,0,0
9571,0,0
9572,0,0
9573,0,0
9574,0,0
9575,0,0
9576,0,0
9577,0,0
9578,0,0
9579,0,0
9580,0,0
9581,0,0
9582,0,0
9583,0,0
9584,0,0
9585,0,0
9586,0,0
9587,0,0
9588,0,0
9589,0,0
9590,0,0
9591,0,0
9592,0,0
9593,0,0
9594,0,0
9595,0,0
9596,0,0
9597,0,0
9598,0,0
9599,0,0
9600,0,0
9601,0,0
9602,0,0
9603,0,0
9604,1,0
9605,1,0
9606,1,0
9607,1,0
9608,1,0
9609,1,0
9610,2,1
9611,3,1
9612,3,1
9613,3,1
9614,3,1
9615,3,1
9616,4,1
9617,4,1
9618,4,1
9619,4,1
9620,4,1
9621,4,1
9622,4,1
9623,4,1
9624,4,1
9625,4,1
9626,0,0
9627,0,0
9628,0,0
9629,0,0
9630,0,0
9631,0,0
9632,0,0
9633,0,0
9634,0,0
9635,0,0
9636,0,0
9637,0,0
9638,0,0
9639,0,0
9640,0,0
9641,0,0
9642,0,0
9643,0,0
9644,0,0
9645,0,0
9646,0,0
9647,0,0
9648,0,0
9649,0,0
9650,0,0
9651,0,0
9652,0,0
9653,0,0
9654,0,0
9655,0,0
9656,0,0
9657,0,0
9658,0,0
9659,0,0
9660,0,0
9661,1,0
9662,1,0
9663,1,0
9664,1,0
9665,3,0
9666,3,0
9667,3,0
9668,3,0
9669,4,0
9670,4,0
9671,4,0
9672,13,0
9673,15,0
9674,15,0
9675,24,0
9676,24,0
9677,25,0
9678,30,0
9679,33,0
9680,33,0
9681,34,0
9682,38,0
9683,40,0
9684,43,0
9685,49,0
9686,54,0
9687,61,0
9688,70,0
9689,75,0
9690,79,0
9691,83,0
9692,90,0
9693,91,0
9694,103,0
9695,110,0
9696,117,0
9697,134,0
9698,155,0
9699,162,1
9700,174,2
9701,188,2
9702,196,3
9703,0,0
9704,0,0
9705,0,0
9706,0,0
9707,0,0
9708,1,0
9709,4,0
9710,4,0
9711,4,0
9712,5,0
9713,8,0
9714,10,0
9715,12,0
9716,12,0
9717,12,0
9718,12,0
9719,13,0
9720,13,0
9721,14,0
9722,14,0
9723,16,0
9724,16,0
9725,16,0
9726,16,0
9727,16,0
9728,16,0
9729,16,0
9730,16,0
9731,16,0
9732,16,0
9733,16,0
9734,16,0
9735,16,0
9736,16,0
9737,17,0
9738,27,0
9739,46,0
9740,48,0
9741,79,0
9742,130,0
9743,159,0
9744,196,0
9745,262,0
9746,482,0
9747,670,0
9748,799,0
9749,1040,0
9750,1176,2
9751,1457,2
9752,1908,3
9753,2078,3
9754,3675,7
9755,4585,9
9756,5795,11
9757,7272,17
9758,9257,24
9759,12327,28
9760,15320,44
9761,19848,67
9762,22213,84
9763,24873,94
9764,29056,123
9765,32986,157
9766,37323,206
9767,43938,267
9768,50871,342
9769,57695,433
9770,62095,533
9771,66885,645
9772,71808,775
9773,77872,920
9774,84794,1107
9775,91159,1275
9776,96092,1444
9777,100123,1584
9778,103374,1810
9779,107663,2016
9780,0,0
9781,0,0
9782,0,0
9783,0,0
9784,0,0
9785,0,0
9786,0,0
9787,0,0
9788,0,0
9789,0,0
9790,0,0
9791,0,0
9792,0,0
9793,0,0
9794,0,0
9795,0,0
9796,0,0
9797,0,0
9798,0,0
9799,0,0
9800,0,0
9801,0,0
9802,0,0
9803,0,0
9804,0,0
9805,0,0
9806,0,0
9807,0,0
9808,0,0
9809,0,0
9810,0,0
9811,0,0
9812,0,0
9813,0,0
9814,0,0
9815,0,0
9816,0,0
9817,0,0
9818,0,0
9819,0,0
9820,0,0
9821,0,0
9822,0,0
9823,0,0
9824,0,0
9825,0,0
9826,0,0
9827,0,0
9828,0,0
9829,0,0
9830,0,0
9831,0,0
9832,3,0
9833,6,0
9834,6,0
9835,7,0
9836,7,0
9837,11,0
9838,16,0
9839,19,1
9840,23,1
9841,27,2
9842,53,2
9843,93,4
9844,132,4
9845,137,4
9846,141,5
9847,152,5
9848,152,5
9849,161,5
9850,195,5
9851,204,5
9852,205,5
9853,205,5
9854,214,5
9855,214,5
9856,287,5
9857,0,0
9858,0,0
9859,0,0
9860,0,0
9861,0,0
9862,0,0
9863,0,0
9864,0,0
9865,0,0
9866,0,0
9867,0,0
9868,0,0
9869,0,0
9870,0,0
9871,0,0
9872,0,0
9873,0,0
9874,0,0
9875,0,0
9876,0,0
9877,0,0
9878,0,0
9879,0,0
9880,0,0
9881,0,0
9882,0,0
9883,0,0
9884,0,0
9885,0,0
9886,0,0
9887,0,0
9888,0,0
9889,0,0
9890,0,0
9891,0,0
9892,1,0
9893,3,0
9894,4,0
9895,4,0
9896,7,0
9897,7,0
9898,7,0
9899,9,0
9900,31,0
9901,45,0
9902,46,0
9903,73,0
9904,73,0
9905,89,0
9906,99,1
9907,99,1
9908,190,1
9909,228,3
9910,331,4
9911,331,4
9912,387,5
9913,418,5
9914,418,6
9915,495,6
9916,530,13
9917,624,15
9918,695,17
9919,743,20
9920,821,22
9921,892,26
9922,966,28
9923,1061,32
9924,1156,38
9925,1212,43
9926,1314,49
9927,1415,50
9928,1544,53
9929,1613,63
9930,1673,68
9931,1735,73
9932,1755,79
9933,1832,81
9934,0,0
9935,0,0
9936,0,0
9937,0,0
9938,0,0
9939,0,0
9940,0,0
9941,0,0
9942,0,0
9943,0,0
9944,0,0
9945,0,0
9946,0,0
9947,0,0
9948,0,0
9949,0,0
9950,0,0
9951,0,0
9952,0,0
9953,0,0
9954,0,0
9955,0,0
9956,0,0
9957,0,0
9958,0,0
9959,0,0
9960,0,0
9961,0,0
9962,0,0
9963,0,0
9964,0,0
9965,0,0
9966,0,0
9967,0,0
9968,0,0
9969,0,0
9970,0,0
9971,0,0
9972,0,0
9973,0,0
9974,0,0
9975,0,0
9976,0,0
9977,0,0
9978,0,0
9979,0,0
9980,0,0
9981,0,0
9982,0,0
9983,0,0
9984,0,0
9985,0,0
9986,0,0
9987,0,0
9988,0,0
9989,0,0
9990,0,0
9991,0,0
9992,0,0
9993,0,0
9994,1,0
9995,1,0
9996,1,0
9997,1,0
9998,7,0
9999,7,0
10000,7,0
10001,9,0
10002,9,0
10003,9,0
10004,9,0
10005,10,0
10006,12,0
10007,12,0
10008,12,0
10009,12,0
10010,12,0
10011,0,0
10012,0,0
10013,0,0
10014,0,0
10015,0,0
10016,0,0
10017,0,0
10018,0,0
10019,0,0
10020,0,0
10021,0,0
10022,0,0
10023,0,0
10024,0,0
10025,0,0
10026,0,0
10027,0,0
10028,0,0
10029,0,0
10030,0,0
10031,0,0
10032,0,0
10033,0,0
10034,0,0
10035,0,0
10036,0,0
10037,0,0
10038,0,0
10039,0,0
10040,0,0
10041,0,0
10042,0,0
10043,0,0
10044,0,0
10045,0,0
10046,0,0
10047,0,0
10048,0,0
10049,0,0
10050,0,0
10051,0,0
10052,0,0
10053,0,0
10054,0,0
10055,0,0
10056,0,0
10057,0,0
10058,0,0
10059,0,0
10060,0,0
10061,0,0
10062,0,0
10063,1,0
10064,1,0
10065,2,1
10066,6,1
10067,6,1
10068,9,1
10069,12,1
10070,17,1
10071,19,1
10072,20,1
10073,21,1
10074,24,1
10075,25,1
10076,28,1
10077,34,1
10078,34,1
10079,36,1
10080,38,1
10081,39,1
10082,47,1
10083,50,1
10084,61,2
10085,61,2
10086,70,3
10087,77,3
10088,0,0
10089,0,0
10090,0,0
10091,0,0
10092,0,0
10093,0,0
10094,0,0
10095,0,0
10096,0,0
10097,0,0
10098,0,0
10099,0,0
10100,0,0
10101,0,0
10102,0,0
10103,0,0
10104,0,0
10105,0,0
10106,0,0
10107,0,0
10108,0,0
10109,0,0
10110,0,0
10111,0,0
10112,0,0
10113,0,0
10114,0,0
10115,0,0
10116,0,0
10117,0,0
10118,0,0
10119,0,0
10120,0,0
10121,0,0
10122,0,0
10123,0,0
10124,0,0
10125,0,0
10126,0,0
10127,0,0
10128,0,0
10129,0,0
10130,0,0
10131,0,0
10132,0,0
10133,0,0
10134,0,0
10135,0,0
10136,0,0
10137,0,0
10138,0,0
10139,1,0
10140,1,0
10141,1,0
10142,1,0
10143,1,0
10144,1,0
10145,1,0
10146,1,0
10147,2,0
10148,2,0
10149,4,0
10150,4,0
10151,4,0
10152,4,0
10153,8,0
10154,8,0
10155,16,0
10156,22,0
10157,22,0
10158,30,0
10159,52,0
10160,73,0
10161,111,0
10162,121,0
10163,128,0
10164,144,0
10165,0,0
10166,0,0
10167,0,0
10168,0,0
10169,0,0
10170,0,0
10171,0,0
10172,0,0
10173,0,0
10174,0,0
10175,0,0
10176,0,0
10177,0,0
10178,0,0
10179,0,0
10180,0,0
10181,0,0
10182,0,0
10183,0,0
10184,0,0
10185,0,0
10186,0,0
10187,0,0
10188,0,0
10189,0,0
10190,0,0
10191,0,0
10192,0,0
10193,0,0
10194,0,0
10195,0,0
10196,0,0
10197,0,0
10198,0,0
10199,0,0
10200,0,0
10201,0,0
10202,0,0
10203,0,0
10204,0,0
10205,0,0
10206,0,0
10207,0,0
10208,0,0
10209,0,0
10210,0,0
10211,0,0
10212,0,0
10213,0,0
10214,0,0
10215,0,0
10216,0,0
10217,0,0
10218,0,0
10219,0,0
10220,0,0
10221,0,0
10222,0,0
10223,0,0
10224,0,0
10225,0,0
10226,0,0
10227,0,0
10228,2,0
10229,2,0
10230,2,0
10231,2,0
10232,2,0
10233,8,0
10234,8,0
10235,9,0
10236,9,0
10237,15,0
10238,18,0
10239,18,0
10240,18,0
10241,33,0
10242,0,0
10243,0,0
10244,0,0
10245,0,0
10246,0,0
10247,0,0
10248,0,0
10249,0,0
10250,0,0
10251,0,0
10252,0,0
10253,0,0
10254,0,0
10255,0,0
10256,0,0
10257,0,0
10258,0,0
10259,0,0
10260,0,0
10261,0,0
10262,0,0
10263,0,0
10264,0,0
10265,0,0
10266,0,0
10267,0,0
10268,0,0
10269,0,0
10270,0,0
10271,0,0
10272,0,0
10273,0,0
10274,0,0
10275,0,0
10276,0,0
10277,0,0
10278,0,0
10279,0,0
10280,0,0
10281,0,0
10282,0,0
10283,0,0
10284,0,0
10285,0,0
10286,0,0
10287,0,0
10288,0,0
10289,0,0
10290,0,0
10291,0,0
10292,1,1
10293,1,1
10294,1,1
10295,4,1
10296,4,1
10297,7,1
10298,7,1
10299,7,1
10300,7,1
10301,7,1
10302,19,1
10303,20,1
10304,5,1
10305,5,1
10306,5,1
10307,5,1
10308,8,1
10309,8,1
10310,8,1
10311,12,2
10312,19,2
10313,19,4
10314,23,4
10315,23,4
10316,24,4
10317,31,4
10318,33,5
10319,0,0
10320,0,0
10321,0,0
10322,0,0
10323,0,0
10324,0,0
10325,0,0
10326,0,0
10327,0,0
10328,0,0
10329,0,0
10330,0,0
10331,0,0
10332,0,0
10333,0,0
10334,0,0
10335,0,0
10336,0,0
10337,0,0
10338,0,0
10339,0,0
10340,0,0
10341,0,0
10342,0,0
10343,0,0
10344,0,0
10345,0,0
10346,0,0
10347,0,0
10348,0,0
10349,0,0
10350,0,0
10351,0,0
10352,0,0
10353,0,0
10354,0,0
10355,0,0
10356,0,0
10357,0,0
10358,0,0
10359,0,0
10360,0,0
10361,0,0
10362,0,0
10363,0,0
10364,0,0
10365,0,0
10366,0,0
10367,0,0
10368,0,0
10369,0,0
10370,0,0
10371,0,0
10372,0,0
10373,0,0
10374,0,0
10375,0,0
10376,0,0
10377,2,0
10378,2,0
10379,2,0
10380,6,0
10381,7,0
10382,8,0
10383,8,0
10384,8,0
10385,8,0
10386,15,0
10387,15,0
10388,15,0
10389,16,0
10390,16,0
10391,18,0
10392,20,0
10393,21,1
10394,24,1
10395,25,1
10396,0,0
10397,0,0
10398,0,0
10399,0,0
10400,0,0
10401,0,0
10402,0,0
10403,0,0
10404,0,0
10405,0,0
10406,0,0
10407,0,0
10408,0,0
10409,0,0
10410,0,0
10411,0,0
10412,0,0
10413,0,0
10414,0,0
10415,0,0
10416,0,0
10417,0,0
10418,0,0
10419,0,0
10420,0,0
10421,0,0
10422,0,0
10423,0,0
10424,0,0
10425,0,0
10426,0,0
10427,0,0
10428,0,0
10429,0,0
10430,0,0
10431,0,0
10432,0,0
10433,0,0
10434,0,0
10435,0,0
10436,0,0
10437,0,0
10438,0,0
10439,0,0
10440,1,0
10441,1,0
10442,1,0
10443,1,0
10444,1,0
10445,1,0
10446,1,0
10447,1,0
10448,1,0
10449,1,0
10450,1,0
10451,1,0
10452,1,0
10453,1,0
10454,1,0
10455,1,0
10456,1,0
10457,1,0
10458,4,0
10459,4,0
10460,4,0
10461,4,0
10462,6,0
10463,6,0
10464,6,0
10465,6,0
10466,6,0
10467,7,0
10468,7,0
10469,7,0
10470,7,0
10471,7,0
10472,7,0
10473,0,0
10474,0,0
10475,0,0
10476,0,0
10477,0,0
10478,0,0
10479,0,0
10480,0,0
10481,0,0
10482,0,0
10483,0,0
10484,0,0
10485,0,0
10486,0,0
10487,0,0
10488,0,0
10489,0,0
10490,0,0
10491,0,0
10492,0,0
10493,0,0
10494,0,0
10495,0,0
10496,0,0
10497,0,0
10498,0,0
10499,0,0
10500,0,0
10501,0,0
10502,0,0
10503,0,0
10504,0,0
10505,0,0
10506,0,0
10507,0,0
10508,0,0
10509,0,0
10510,0,0
10511,0,0
10512,0,0
10513,0,0
10514,0,0
10515,0,0
10516,0,0
10517,0,0
10518,0,0
10519,0,0
10520,0,0
10521,0,0
10522,2,0
10523,2,0
10524,2,0
10525,2,0
10526,3,0
10527,6,0
10528,8,0
10529,9,0
10530,12,0
10531,24,0
10532,24,0
10533,26,0
10534,30,0
10535,30,0
10536,36,0
10537,52,1
10538,68,1
10539,95,1
10540,110,3
10541,139,7
10542,141,7
10543,172,10
10544,219,14
10545,222,15
10546,264,15
10547,268,22
10548,298,22
10549,305,22
10550,0,0
10551,0,0
10552,0,0
10553,0,0
10554,0,0
10555,0,0
10556,0,0
10557,0,0
10558,0,0
10559,0,0
10560,0,0
10561,0,0
10562,0,0
10563,0,0
10564,0,0
10565,0,0
10566,0,0
10567,0,0
10568,0,0
10569,0,0
10570,0,0
10571,0,0
10572,0,0
10573,0,0
10574,0,0
10575,0,0
10576,0,0
10577,0,0
10578,0,0
10579,0,0
10580,0,0
10581,0,0
10582,0,0
10583,0,0
10584,0,0
10585,0,0
10586,0,0
10587,0,0
10588,0,0
10589,0,0
10590,0,0
10591,0,0
10592,2,0
10593,2,0
10594,2,0
10595,4,0
10596,7,0
10597,9,0
10598,9,0
10599,13,0
10600,13,0
10601,19,0
10602,30,0
10603,32,1
10604,39,1
10605,50,1
10606,58,1
10607,73,1
10608,85,3
10609,103,4
10610,131,6
10611,167,7
10612,187,9
10613,226,10
10614,261,10
10615,300,10
10616,343,11
10617,408,13
10618,447,15
10619,492,16
10620,525,20
10621,585,21
10622,623,26
10623,678,32
10624,733,34
10625,744,38
10626,817,47
10627,0,0
10628,0,0
10629,0,0
10630,0,0
10631,0,0
10632,0,0
10633,0,0
10634,0,0
10635,0,0
10636,0,0
10637,0,0
10638,0,0
10639,0,0
10640,0,0
10641,0,0
10642,0,0
10643,0,0
10644,0,0
10645,0,0
10646,0,0
10647,0,0
10648,0,0
10649,0,0
10650,0,0
10651,0,0
10652,0,0
10653,0,0
10654,0,0
10655,0,0
10656,0,0
10657,0,0
10658,0,0
10659,0,0
10660,0,0
10661,0,0
10662,0,0
10663,0,0
10664,1,0
10665,1,0
10666,3,0
10667,6,0
10668,11,0
10669,26,0
10670,34,0
10671,43,0
10672,50,0
10673,50,0
10674,58,0
10675,69,0
10676,85,0
10677,103,0
10678,134,0
10679,156,0
10680,171,5
10681,180,0
10682,220,1
10683,250,1
10684,330,1
10685,409,0
10686,473,1
10687,568,1
10688,588,1
10689,648,2
10690,737,2
10691,802,2
10692,890,2
10693,963,2
10694,1020,2
10695,1086,2
10696,1135,2
10697,1220,2
10698,1319,4
10699,1364,4
10700,1417,4
10701,1486,4
10702,1562,6
10703,1586,6
10704,0,0
10705,0,0
10706,0,0
10707,0,0
10708,0,0
10709,0,0
10710,0,0
10711,0,0
10712,1,0
10713,1,0
10714,1,0
10715,2,0
10716,3,0
10717,3,0
10718,3,0
10719,3,0
10720,3,0
10721,3,0
10722,3,0
10723,3,0
10724,3,0
10725,3,0
10726,3,0
10727,3,0
10728,3,0
10729,3,0
10730,3,0
10731,3,0
10732,3,0
10733,3,0
10734,3,0
10735,3,0
10736,3,0
10737,3,0
10738,3,0
10739,3,0
10740,3,0
10741,3,0
10742,3,0
10743,3,0
10744,5,0
10745,5,0
10746,28,0
10747,30,0
10748,31,0
10749,34,0
10750,39,0
10751,43,0
10752,56,0
10753,62,1
10754,73,1
10755,82,2
10756,102,2
10757,113,2
10758,119,2
10759,142,3
10760,156,3
10761,194,4
10762,244,5
10763,330,4
10764,396,7
10765,499,10
10766,536,10
10767,657,12
10768,727,20
10769,887,20
10770,987,24
10771,1024,27
10772,1251,32
10773,1397,35
10774,1998,58
10775,2543,72
10776,2567,72
10777,3082,86
10778,3588,99
10779,4778,136
10780,5311,150
10781,0,0
10782,0,0
10783,0,0
10784,0,0
10785,0,0
10786,0,0
10787,0,0
10788,0,0
10789,0,0
10790,0,0
10791,0,0
10792,0,0
10793,0,0
10794,0,0
10795,0,0
10796,0,0
10797,0,0
10798,0,0
10799,0,0
10800,0,0
10801,0,0
10802,0,0
10803,0,0
10804,0,0
10805,0,0
10806,0,0
10807,0,0
10808,0,0
10809,0,0
10810,0,0
10811,0,0
10812,0,0
10813,0,0
10814,0,0
10815,0,0
10816,0,0
10817,0,0
10818,0,0
10819,0,0
10820,0,0
10821,2,0
10822,2,0
10823,2,0
10824,2,0
10825,4,0
10826,4,0
10827,6,0
10828,19,0
10829,27,0
10830,34,1
10831,34,1
10832,69,4
10833,96,5
10834,117,5
10835,134,5
10836,172,5
10837,227,19
10838,311,25
10839,369,32
10840,450,38
10841,514,48
10842,579,49
10843,686,55
10844,790,58
10845,893,78
10846,1046,87
10847,1155,102
10848,1285,114
10849,1414,122
10850,1528,136
10851,1677,157
10852,1790,170
10853,1986,181
10854,2092,191
10855,2273,198
10856,2491,209
10857,2738,221
10858,0,0
10859,0,0
10860,0,0
10861,0,0
10862,0,0
10863,0,0
10864,0,0
10865,0,0
10866,0,0
10867,0,0
10868,0,0
10869,0,0
10870,0,0
10871,0,0
10872,0,0
10873,0,0
10874,0,0
10875,0,0
10876,0,0
10877,0,0
10878,0,0
10879,0,0
10880,0,0
10881,0,0
10882,0,0
10883,0,0
10884,0,0
10885,0,0
10886,2,2
10887,5,2
10888,18,4
10889,28,5
10890,43,8
10891,61,12
10892,95,16
10893,139,19
10894,245,26
10895,388,34
10896,593,43
10897,978,54
10898,1501,66
10899,2336,77
10900,2922,92
10901,3513,107
10902,4747,124
10903,5823,145
10904,6566,194
10905,7161,237
10906,8042,291
10907,9000,354
10908,10075,429
10909,11364,514
10910,12729,611
10911,13938,724
10912,14991,853
10913,16169,988
10914,17361,1135
10915,18407,1284
10916,19644,1433
10917,20610,1556
10918,21638,1685
10919,23049,1812
10920,24811,1934
10921,27017,2077
10922,29406,2234
10923,32332,2378
10924,35408,2517
10925,38309,2640
10926,41495,2757
10927,44605,2898
10928,47593,3036
10929,50468,3160
10930,53183,3294
10931,55743,3452
10932,58226,3603
10933,60500,3739
10934,62589,3872
10935,0,0
10936,0,0
10937,0,0
10938,0,0
10939,0,0
10940,0,0
10941,0,0
10942,0,0
10943,0,0
10944,0,0
10945,0,0
10946,0,0
10947,0,0
10948,0,0
10949,0,0
10950,0,0
10951,0,0
10952,0,0
10953,0,0
10954,0,0
10955,0,0
10956,0,0
10957,0,0
10958,0,0
10959,0,0
10960,0,0
10961,0,0
10962,0,0
10963,0,0
10964,0,0
10965,0,0
10966,0,0
10967,0,0
10968,1,0
10969,1,0
10970,5,0
10971,7,0
10972,7,0
10973,13,0
10974,19,0
10975,26,0
10976,32,0
10977,35,2
10978,35,2
10979,40,3
10980,54,4
10981,60,6
10982,60,6
10983,71,7
10984,71,7
10985,71,8
10986,101,9
10987,110,10
10988,116,10
10989,124,10
10990,154,11
10991,164,12
10992,192,13
10993,208,17
10994,214,17
10995,233,20
10996,266,23
10997,316,27
10998,346,29
10999,382,36
11000,458,40
11001,506,42
11002,547,42
11003,630,46
11004,694,50
11005,728,52
11006,772,54
11007,820,54
11008,878,56
11009,961,61
11010,1031,64
11011,1122,65
11012,0,0
11013,0,0
11014,0,0
11015,0,0
11016,0,0
11017,0,0
11018,0,0
11019,0,0
11020,0,0
11021,0,0
11022,0,0
11023,0,0
11024,0,0
11025,0,0
11026,0,0
11027,0,0
11028,0,0
11029,0,0
11030,0,0
11031,0,0
11032,0,0
11033,0,0
11034,0,0
11035,0,0
11036,0,0
11037,0,0
11038,0,0
11039,0,0
11040,0,0
11041,0,0
11042,0,0
11043,0,0
11044,0,0
11045,0,0
11046,0,0
11047,0,0
11048,0,0
11049,0,0
11050,1,0
11051,1,0
11052,1,0
11053,2,0
11054,6,0
11055,6,0
11056,18,0
11057,18,0
11058,19,0
11059,21,0
11060,34,0
11061,43,1
11062,43,1
11063,90,1
11064,129,2
11065,129,2
11066,169,2
11067,223,2
11068,292,2
11069,557,3
11070,683,3
11071,785,3
11072,906,4
11073,1125,6
11074,1329,7
11075,1564,9
11076,1819,19
11077,2121,22
11078,2415,36
11079,2615,46
11080,2910,54
11081,3235,71
11082,3447,85
11083,3849,98
11084,4273,120
11085,4604,137
11086,4994,158
11087,5364,174
11088,5709,210
11089,0,0
11090,0,0
11091,0,0
11092,0,0
11093,0,0
11094,0,0
11095,0,0
11096,0,0
11097,0,0
11098,0,0
11099,0,0
11100,0,0
11101,0,0
11102,0,0
11103,0,0
11104,0,0
11105,0,0
11106,0,0
11107,0,0
11108,0,0
11109,0,0
11110,0,0
11111,0,0
11112,0,0
11113,0,0
11114,0,0
11115,0,0
11116,0,0
11117,0,0
11118,0,0
11119,1,0
11120,1,0
11121,1,0
11122,1,0
11123,1,0
11124,2,0
11125,3,0
11126,4,0
11127,7,0
11128,10,0
11129,10,0
11130,12,0
11131,15,0
11132,20,0
11133,37,0
11134,43,0
11135,61,0
11136,61,0
11137,75,0
11138,79,0
11139,100,0
11140,126,0
11141,155,0
11142,213,0
11143,218,0
11144,250,0
11145,304,0
11146,427,0
11147,529,0
11148,712,1
11149,883,1
11150,1071,1
11151,1238,3
11152,2369,5
11153,2693,8
11154,3035,12
11155,3619,12
11156,4247,15
11157,4695,16
11158,5358,20
11159,6092,26
11160,6857,36
11161,7428,40
11162,7851,44
11163,8430,49
11164,8904,57
11165,9248,65
11166,0,0
11167,0,0
11168,0,0
11169,0,0
11170,0,0
11171,0,0
11172,0,0
11173,0,0
11174,0,0
11175,2,0
11176,2,0
11177,2,0
11178,2,0
11179,2,0
11180,2,0
11181,2,0
11182,3,0
11183,3,0
11184,3,0
11185,3,0
11186,3,0
11187,3,0
11188,3,0
11189,3,0
11190,3,0
11191,3,0
11192,3,0
11193,3,0
11194,3,0
11195,3,0
11196,20,1
11197,62,2
11198,155,3
11199,229,7
11200,322,10
11201,453,12
11202,655,17
11203,888,21
11204,1128,29
11205,1694,34
11206,2036,52
11207,2502,79
11208,3089,107
11209,3858,148
11210,4636,197
11211,5883,233
11212,7375,366
11213,9172,463
11214,10149,631
11215,12462,827
11216,12462,827
11217,17660,1266
11218,21157,1441
11219,24747,1809
11220,27980,2158
11221,31506,2503
11222,35713,2978
11223,41035,3405
11224,47021,4032
11225,53578,4825
11226,59138,5476
11227,63927,6077
11228,69176,6820
11229,74386,7503
11230,80589,8215
11231,86498,9134
11232,92472,10023
11233,97689,10779
11234,101739,11591
11235,105792,12428
11236,110574,13155
11237,115242,13915
11238,119827,14681
11239,124632,15362
11240,128948,15887
11241,132547,16523
11242,135586,17127
11243,0,0
11244,0,0
11245,0,0
11246,0,0
11247,0,0
11248,0,0
11249,0,0
11250,0,0
11251,0,0
11252,0,0
11253,0,0
11254,0,0
11255,0,0
11256,0,0
11257,0,0
11258,0,0
11259,0,0
11260,0,0
11261,0,0
11262,0,0
11263,0,0
11264,0,0
11265,0,0
11266,0,0
11267,0,0
11268,0,0
11269,0,0
11270,0,0
11271,0,0
11272,0,0
11273,0,0
11274,0,0
11275,0,0
11276,0,0
11277,0,0
11278,0,0
11279,0,0
11280,0,0
11281,0,0
11282,0,0
11283,0,0
11284,0,0
11285,0,0
11286,0,0
11287,0,0
11288,0,0
11289,0,0
11290,0,0
11291,0,0
11292,1,0
11293,2,0
11294,8,0
11295,8,0
11296,10,0
11297,10,0
11298,12,0
11299,13,0
11300,15,1
11301,16,1
11302,16,1
11303,19,1
11304,19,1
11305,21,1
11306,26,1
11307,26,1
11308,26,1
11309,30,1
11310,32,1
11311,36,1
11312,36,1
11313,44,3
11314,47,3
11315,47,3
11316,53,3
11317,58,3
11318,58,3
11319,63,3
11320,2,0
11321,2,0
11322,2,0
11323,2,0
11324,4,0
11325,4,0
11326,7,0
11327,7,0
11328,11,0
11329,15,0
11330,20,0
11331,20,0
11332,20,0
11333,22,0
11334,22,0
11335,22,0
11336,25,0
11337,25,0
11338,26,0
11339,26,0
11340,26,0
11341,28,0
11342,28,1
11343,29,1
11344,43,1
11345,59,1
11346,66,1
11347,74,1
11348,84,1
11349,94,1
11350,105,1
11351,122,1
11352,147,1
11353,159,1
11354,170,1
11355,189,2
11356,214,4
11357,228,4
11358,241,5
11359,256,6
11360,274,6
11361,293,6
11362,331,6
11363,360,6
11364,420,6
11365,461,6
11366,502,6
11367,511,10
11368,581,10
11369,639,15
11370,639,16
11371,701,19
11372,773,22
11373,839,22
11374,839,27
11375,878,29
11376,889,29
11377,924,29
11378,963,33
11379,1007,35
11380,1101,41
11381,1128,42
11382,1193,43
11383,1307,45
11384,1387,47
11385,1468,49
11386,1693,52
11387,1866,54
11388,1866,54
11389,1953,56
11390,2178,57
